,4300.0,4000.0,3700.0,3400.0,3100.0,2800.0
10.5,0.5141908016060036,0.5259484240798972,0.5271997670534813,0.5239693549439489,0.5166100225968969,0.5055865174650936
8.5,0.5044474857826229,0.5163929629886899,0.5178589157779769,0.5139106370231186,0.5065623241988167,0.4950286653032994
6.5,0.49476912431641157,0.5053489565481672,0.5086333489958879,0.5039915594535307,0.4958940859946275,0.48470170881424685
